gene_name	zscore	pvalue	disease_id	tissue	entrezgene
TNNT3	0.0744126364588737	0.9406820542405084	C0027662	Thyroid	hsa:7140
VWF	-0.0743263810873031	0.9407506860119582	C0027662	Thyroid	hsa:7450
TLE6	-0.0741932941421326	0.9408565816457908	C0027662	Thyroid	hsa:79816
GDI2	0.0741122961044311	0.9409210312930992	C0027662	Thyroid	hsa:2665
NDUFB10	0.0733709092987693	0.9415109662018332	C0027662	Thyroid	hsa:4716
PIDD1	0.0719550400972366	0.9426376878609783	C0027662	Thyroid	hsa:55367
GJB6	0.0714430585503578	0.943045141372	C0027662	Thyroid	hsa:10804
GNA11	-0.0706822425127029	0.9436506539067138	C0027662	Thyroid	hsa:2767
B4GALNT3	-0.0706337097197602	0.9436892809287798	C0027662	Thyroid	hsa:283358
LINC00235	-0.0703465826658819	0.9439178067090296	C0027662	Thyroid	hsa:64493
PLEKHG6	-0.0701200335803836	0.9440981214564949	C0027662	Thyroid	hsa:55200
NOL9	0.0698697194457054	0.9442973545913952	C0027662	Thyroid	hsa:79707
POLR3K	-0.0698123797774314	0.9443429935832788	C0027662	Thyroid	hsa:51728
PLPP6	-0.0696314722299575	0.9444869865110757	C0027662	Thyroid	hsa:403313
GNB1	0.0686497837305069	0.9452683906206644	C0027662	Thyroid	hsa:2782
LINC01011	-0.0684573245224259	0.9454215904397076	C0027662	Thyroid	hsa:401232
SSUH2	0.0681974217295646	0.9456284793568558	C0027662	Thyroid	hsa:51066
KDM5A	0.0681880320506922	0.945635953837345	C0027662	Thyroid	hsa:5927
CALML6	-0.0668173718137413	0.9467270936074677	C0027662	Thyroid	hsa:163688
PWAR6	-0.0667770223458543	0.9467592160818512	C0027662	Thyroid	hsa:100506965
TRPM5	0.0666016248024317	0.9468988522145988	C0027662	Thyroid	hsa:29850
SLC2A9	-0.066479915050538	0.9469957477978224	C0027662	Thyroid	hsa:56606
RNF4	0.0661645755171775	0.9472467995909908	C0027662	Thyroid	hsa:6047
NMRAL1	0.0661256532608153	0.947277787196096	C0027662	Thyroid	hsa:57407
ALDH4A1	-0.0660172338036327	0.947364104794301	C0027662	Thyroid	hsa:8659
PLK5	-0.0659457091569955	0.9474210491154432	C0027662	Thyroid	hsa:126520
FZR1	0.0657113566994667	0.9476076306186422	C0027662	Thyroid	hsa:51343
PITRM1	-0.0656726910349506	0.9476384148598734	C0027662	Thyroid	hsa:10531
SRGAP3	-0.0655951954490738	0.9477001143531488	C0027662	Thyroid	hsa:9901
MTHFR	0.0654761865735054	0.9477948660031724	C0027662	Thyroid	hsa:4524
PRKCQ	-0.0648126683617437	0.9483231547653578	C0027662	Thyroid	hsa:5588
GRIP2	0.0644633742955713	0.9486012695072878	C0027662	Thyroid	hsa:80852
ITIH5	-0.0643242001533508	0.9487120844178776	C0027662	Thyroid	hsa:80760
PLOD1	-0.0637765451443483	0.9491481544928624	C0027662	Thyroid	hsa:5351
IDI1	-0.0636963918805122	0.9492119777769552	C0027662	Thyroid	hsa:3422
MTMR6	-0.0633255096922769	0.9495073027287074	C0027662	Thyroid	hsa:9107
RAD51AP1	0.0631334672240686	0.949660224455038	C0027662	Thyroid	hsa:10635
RP11-81A22.5	0.0628403550960286	0.949893630634108	C0027662	Thyroid	hsa:119139905
TBL3	-0.0627001821994781	0.9500052523066216	C0027662	Thyroid	hsa:10607
ODC1	-0.0625350858198916	0.9501367221614192	C0027662	Thyroid	hsa:4953
CCDC78	0.0622044703650225	0.9504000025499704	C0027662	Thyroid	hsa:124093
MOB2	0.0608196146786213	0.9515028689830544	C0027662	Thyroid	hsa:81532
SOX12	-0.0607706494629383	0.9515418654396398	C0027662	Thyroid	hsa:6666
SCAMP4	0.0604636445641517	0.9517863702856022	C0027662	Thyroid	hsa:113178
GNRH2	0.0603743307292461	0.951857502464581	C0027662	Thyroid	hsa:2797
PDCD6	0.0602564395625265	0.9519513950627974	C0027662	Thyroid	hsa:10016
ACOX3	-0.0592842631771526	0.9527256952329134	C0027662	Thyroid	hsa:8310
SLC25A11	0.0592616880898832	0.9527436759330776	C0027662	Thyroid	hsa:8402
NEDD8	0.0591744296252727	0.9528131761469428	C0027662	Thyroid	hsa:4738
CFD	0.0591709801011443	0.9528159236546996	C0027662	Thyroid	hsa:1675
MFN2	0.0589544581712705	0.9529883820943784	C0027662	Thyroid	hsa:9927
TXNRD2	-0.058431901037693	0.9534046048202732	C0027662	Thyroid	hsa:10587
SLC7A7	0.0584134273231029	0.953419319578222	C0027662	Thyroid	hsa:9056
FAM160A2	-0.0580997268376165	0.9536691919792534	C0027662	Thyroid	hsa:84067
MKRN3	-0.0579773969948291	0.9537666328202952	C0027662	Thyroid	hsa:7681
ZNF214	0.0579276718199253	0.953806241201454	C0027662	Thyroid	hsa:7761
MYL12B	-0.0577567443251609	0.9539423936556974	C0027662	Thyroid	hsa:103910
TMEM43	-0.0576436184346675	0.9540325049279572	C0027662	Thyroid	hsa:79188
OXNAD1	-0.0575801454972983	0.9540830650272965	C0027662	Thyroid	hsa:92106
SETD5	0.0571134500205516	0.9544548223457424	C0027662	Thyroid	hsa:55209
NPHP4	0.0570978722665818	0.9544672313453976	C0027662	Thyroid	hsa:261734
LINC02091	-0.0569840632379055	0.9545578902050792	C0027662	Thyroid	hsa:100506371
MOB3A	-0.0569564253091812	0.9545799063248396	C0027662	Thyroid	hsa:126308
AK3	-0.0564928626348726	0.9549491812389472	C0027662	Thyroid	hsa:50808
AHRR	-0.0558370369868835	0.955471629706254	C0027662	Thyroid	hsa:57491
LINC01134	-0.0556680361915641	0.9556062634247124	C0027662	Thyroid	hsa:100133612
PGGHG	0.0551637713225834	0.956007991262664	C0027662	Thyroid	hsa:80162
FNDC10	-0.055033386591549	0.9561118654333411	C0027662	Thyroid	hsa:643988
CCDC77	-0.0545574209881357	0.9564910613339492	C0027662	Thyroid	hsa:84318
DDX1	0.0543695352971553	0.956640750252135	C0027662	Thyroid	hsa:1653
ECI2	-0.0536497150934484	0.9572142466007896	C0027662	Thyroid	hsa:10455
TUBA8	0.053629919886589	0.957230018185154	C0027662	Thyroid	hsa:51807
WRAP73	0.053439799696207	0.9573814949291772	C0027662	Thyroid	hsa:49856
ABLIM2	-0.0532707140880845	0.9575162138308848	C0027662	Thyroid	hsa:84448
APBA3	0.0530794635415077	0.9576685941021787	C0027662	Thyroid	hsa:9546
SFMBT2	0.0529925381421145	0.9577378530613436	C0027662	Thyroid	hsa:57713
AKAP3	0.0521625595237241	0.9583991654702348	C0027662	Thyroid	hsa:10566
FAM208B	0.0519446618854999	0.9585727872509444	C0027662	Thyroid	hsa:54906
NFIC	0.0511551350355148	0.9592019020606516	C0027662	Thyroid	hsa:4782
CAMK2N1	-0.0508842900361664	0.9594177240269884	C0027662	Thyroid	hsa:55450
MATN3	-0.0508102066814899	0.9594767576285402	C0027662	Thyroid	hsa:4148
CSNK1G2	0.0507040247321128	0.9595613695041711	C0027662	Thyroid	hsa:1455
PRKCDBP	0.0504467187932821	0.9597664075417024	C0027662	Thyroid	hsa:112464
CLUAP1	-0.0500089173090906	0.9601152822297648	C0027662	Thyroid	hsa:23059
OLR1	-0.0499928464345808	0.9601280889134852	C0027662	Thyroid	hsa:4973
RP11-304L19.13	0.04996719956398	0.9601485266129076	C0027662	Thyroid	hsa:106660606
GABRD	0.0499267131090164	0.960180789861595	C0027662	Thyroid	hsa:2563
C5orf49	-0.0497020334005355	0.9603598360448444	C0027662	Thyroid	hsa:134121
ECI1	-0.0495126708943585	0.9605107396718454	C0027662	Thyroid	hsa:1632
ADAM17	-0.0494319833815097	0.9605750402562138	C0027662	Thyroid	hsa:6868
TADA3	-0.0493011794965217	0.960679279560359	C0027662	Thyroid	hsa:10474
FOXK1	0.0490678399801254	0.9608652325005468	C0027662	Thyroid	hsa:221937
KIN	0.0484935369888193	0.9613229151195686	C0027662	Thyroid	hsa:22944
LINC01730	0.0482915677130222	0.961483874705098	C0027662	Thyroid	hsa:101929125
FANCD2	0.0469351932406425	0.9625648788412072	C0027662	Thyroid	hsa:2177
RAB11FIP3	-0.0466602742671966	0.9627839923811085	C0027662	Thyroid	hsa:9727
GMPR2	-0.0466512478888034	0.9627911865548108	C0027662	Thyroid	hsa:51292
CAMTA1	0.0464322827756404	0.9629657063184492	C0027662	Thyroid	hsa:23261
ART5	-0.0461439754648527	0.9631954959651868	C0027662	Thyroid	hsa:116969
TDRP	-0.0454878433082167	0.963718464504312	C0027662	Thyroid	hsa:157695
ATP5D	-0.0454068817198276	0.9637829958277412	C0027662	Thyroid	hsa:513
ZNF732	-0.0453490677940102	0.9638290771976412	C0027662	Thyroid	hsa:654254
CLEC7A	0.0451006882418855	0.96402705284467	C0027662	Thyroid	hsa:64581
HMOX2	0.0450667051209552	0.964054139910426	C0027662	Thyroid	hsa:3163
PLCH2	0.0449586473529612	0.9641402702348364	C0027662	Thyroid	hsa:9651
TSEN2	-0.0448370844593517	0.9642371656797122	C0027662	Thyroid	hsa:80746
WFS1	0.0447893887758255	0.9642751831362136	C0027662	Thyroid	hsa:7466
DIRAS1	0.0446500405669212	0.9643862558005436	C0027662	Thyroid	hsa:148252
LPCAT1	-0.0444888656478336	0.9645147271165118	C0027662	Thyroid	hsa:79888
THEG	0.0441856142436295	0.9647564490248852	C0027662	Thyroid	hsa:51298
EVC2	0.0436283353612998	0.9652006648443712	C0027662	Thyroid	hsa:132884
EMC3	-0.0435802452266216	0.9652389987602348	C0027662	Thyroid	hsa:55831
AGMAT	-0.0431056466659308	0.9656173180964688	C0027662	Thyroid	hsa:79814
ZNF200	0.0428165502094396	0.9658477709284022	C0027662	Thyroid	hsa:7752
EMC9	0.0412833533197513	0.9670700038827368	C0027662	Thyroid	hsa:51016
RP11-234B24.2	0.0408046245574951	0.9674516525674786	C0027662	Thyroid	hsa:101929549
FHAD1	0.040520465434261	0.96767819138206	C0027662	Thyroid	hsa:114827
UBE2I	-0.04051807802999	0.9676800946919888	C0027662	Thyroid	hsa:7329
PALM	-0.0404861718416214	0.9677055312751558	C0027662	Thyroid	hsa:5064
TMEM74B	-0.0403569138484838	0.9678085800120482	C0027662	Thyroid	hsa:55321
GZMM	-0.0398049154759257	0.968248657355848	C0027662	Thyroid	hsa:3004
TIMM13	0.0397490821778774	0.9682931706537165	C0027662	Thyroid	hsa:26517
MPND	0.0393793359398841	0.9685879546598094	C0027662	Thyroid	hsa:84954
PSMB5	0.0393776488949988	0.9685892996836312	C0027662	Thyroid	hsa:5693
SH3BP2	-0.0392529759341847	0.9686886974651908	C0027662	Thyroid	hsa:6452
CNTN4-AS2	-0.0392352603375911	0.9687028215857246	C0027662	Thyroid	hsa:100873976
NOP9	-0.0391440577805042	0.9687755348388848	C0027662	Thyroid	hsa:161424
TSC2	0.0389097519218921	0.9689623415487816	C0027662	Thyroid	hsa:7249
IL25	-0.0387904904782772	0.9690574266287284	C0027662	Thyroid	hsa:64806
PRPF8	-0.0387774004323158	0.9690678631220913	C0027662	Thyroid	hsa:10594
USP18	0.0387004800140857	0.969129190701606	C0027662	Thyroid	hsa:11274
PTPN6	0.0385071113705635	0.9692833616369134	C0027662	Thyroid	hsa:5777
MTIF3	0.0381413570280819	0.9695749771448572	C0027662	Thyroid	hsa:219402
RAD18	0.0378804635853989	0.9697829896686122	C0027662	Thyroid	hsa:56852
PSMG4	0.0376882441341877	0.969936249160704	C0027662	Thyroid	hsa:389362
REXO1	0.0376514146839453	0.969965613968474	C0027662	Thyroid	hsa:57455
CFAP74	-0.0375178131656984	0.9700721372929328	C0027662	Thyroid	hsa:85452
LMF1	0.037396339275081	0.9701689914661203	C0027662	Thyroid	hsa:64788
SAP18	0.0372530743479728	0.9702832207434182	C0027662	Thyroid	hsa:10284
IFITM5	0.037200838733826	0.9703248698638246	C0027662	Thyroid	hsa:387733
PEX26	0.0371279310066045	0.970383001654292	C0027662	Thyroid	hsa:55670
PLPP2	-0.0369970764169286	0.9704873368274972	C0027662	Thyroid	hsa:8612
TSSK4	-0.036945789823667	0.970528229650948	C0027662	Thyroid	hsa:283629
ARHGEF16	-0.0365505255758762	0.9708433920158897	C0027662	Thyroid	hsa:27237
RPGRIP1	-0.0363921875143316	0.9709696435151854	C0027662	Thyroid	hsa:57096
KCTD5	0.0362999588251113	0.9710431827722646	C0027662	Thyroid	hsa:54442
CHD5	0.0358816310763359	0.9713767427126848	C0027662	Thyroid	hsa:26038
HPX	0.0357301863491066	0.9714975006877526	C0027662	Thyroid	hsa:3263
MKNK2	0.0347401040757517	0.9722869817867263	C0027662	Thyroid	hsa:2872
HS3ST1	-0.0345878675580024	0.9724083759986468	C0027662	Thyroid	hsa:9957
METTL17	0.0341806821525096	0.9727330709481834	C0027662	Thyroid	hsa:64745
TMEM14B	-0.0337033857048348	0.9731136791059068	C0027662	Thyroid	hsa:81853
RP11-421M1.8	0.0330145000285125	0.9736630245942266	C0027662	Thyroid	hsa:118597831
ZFYVE28	0.0329631359390125	0.9737039849143668	C0027662	Thyroid	hsa:57732
PGM5P3-AS1	0.0329415276646614	0.973721216464824	C0027662	Thyroid	hsa:101929127
ARPC4	-0.0328958258032798	0.9737576615224186	C0027662	Thyroid	hsa:10093
ODF3L2	0.0325403044690937	0.974041174717454	C0027662	Thyroid	hsa:284451
HTRA3	-0.0324108861386776	0.9741443811666752	C0027662	Thyroid	hsa:94031
PRSS57	-0.0315986610949039	0.9747921111495368	C0027662	Thyroid	hsa:400668
GTF3A	0.0315646270753965	0.9748192528293076	C0027662	Thyroid	hsa:2971
NQO2	-0.0315175615251064	0.974856787030308	C0027662	Thyroid	hsa:4835
SLC2A14	0.0312455285964476	0.9750737310537564	C0027662	Thyroid	hsa:144195
FAM110C	0.0306762680411338	0.9755277176130476	C0027662	Thyroid	hsa:642273
FGFRL1	-0.0306632612225017	0.9755380906730428	C0027662	Thyroid	hsa:53834
KLHL29	-0.0305726844817399	0.9756103265889527	C0027662	Thyroid	hsa:114818
TRAPPC12	0.0304472091932209	0.975710394798929	C0027662	Thyroid	hsa:51112
DCP1B	-0.0302830556602608	0.9758413099998088	C0027662	Thyroid	hsa:196513
KCNA1	0.0302032142683449	0.9759049850869346	C0027662	Thyroid	hsa:3736
MICU2	0.0299724602668828	0.9760890168228448	C0027662	Thyroid	hsa:221154
GIPC3	0.0295981145128793	0.976387569056948	C0027662	Thyroid	hsa:126326
CDIP1	-0.0291406661272048	0.9767524026784844	C0027662	Thyroid	hsa:29965
LINC01267	-0.0286859269844239	0.9771150803894676	C0027662	Thyroid	hsa:101927565
MCRIP2	0.0285466986037068	0.9772261230894036	C0027662	Thyroid	hsa:84331
CHTF18	-0.0284450504253392	0.9773071936795772	C0027662	Thyroid	hsa:63922
LINC00921	0.0283988456750849	0.9773440448491124	C0027662	Thyroid	hsa:283876
FLT1	-0.0283394046127796	0.9773914528739964	C0027662	Thyroid	hsa:2321
C20orf194	-0.0282981154314	0.9774243836672368	C0027662	Thyroid	hsa:25943
DHRS4	0.0278461763613312	0.9777848368158988	C0027662	Thyroid	hsa:10901
MUL1	0.0277438289776188	0.9778664666750044	C0027662	Thyroid	hsa:79594
OXTR	-0.0276749096810817	0.9779214352109182	C0027662	Thyroid	hsa:5021
ABCA7	0.0263133239455433	0.9790074276198204	C0027662	Thyroid	hsa:10347
MED11	-0.0260551106184721	0.9792133814318796	C0027662	Thyroid	hsa:400569
C17orf107	-0.0253280617776631	0.9797932910456832	C0027662	Thyroid	hsa:100130311
ABHD17A	-0.0252579506486654	0.9798492137422924	C0027662	Thyroid	hsa:81926
HBE1	0.0250675082206726	0.9800011167177992	C0027662	Thyroid	hsa:3046
RNF126	-0.0248239638912063	0.9801953765253238	C0027662	Thyroid	hsa:55658
LINC01871	0.024739893167401	0.9802624346630062	C0027662	Thyroid	hsa:101929531
HSPA13	-0.0246120877563953	0.9803643775856878	C0027662	Thyroid	hsa:6782
MRPL51	-0.0242639612406492	0.9806420594258612	C0027662	Thyroid	hsa:51258
SYCP2L	-0.0239769027316718	0.9808710323600648	C0027662	Thyroid	hsa:221711
KIF3C	-0.0237953085452318	0.9810158822299034	C0027662	Thyroid	hsa:3797
C11orf42	-0.0233363602310419	0.981381968333982	C0027662	Thyroid	hsa:160298
CTSG	0.0233072677698216	0.9814051744477824	C0027662	Thyroid	hsa:1511
FAM50B	-0.0233065895736217	0.9814057154231072	C0027662	Thyroid	hsa:26240
KCNQ1	0.0231088780125727	0.9815634239483646	C0027662	Thyroid	hsa:3784
TRIM21	-0.0230915583670139	0.9815772393395776	C0027662	Thyroid	hsa:6737
MIR34AHG	0.022976716980338	0.9816688452039428	C0027662	Thyroid	hsa:106614088
AGPAT5	-0.0228755082935094	0.9817495768332198	C0027662	Thyroid	hsa:55326
C20orf27	-0.0226531401276588	0.9819269549932824	C0027662	Thyroid	hsa:54976
MRPS26	-0.0224295742193071	0.9821052894667384	C0027662	Thyroid	hsa:64949
GABRA5	0.0224151629954576	0.9821167850696072	C0027662	Thyroid	hsa:2558
RADIL	0.0224000089907794	0.9821288731808732	C0027662	Thyroid	hsa:55698
DERL2	-0.0217055185165698	0.9826828616713028	C0027662	Thyroid	hsa:51009
TFAP2A	-0.0213824659585952	0.9829405605069452	C0027662	Thyroid	hsa:7020
C16orf96	0.0212053413488742	0.9830818534613082	C0027662	Thyroid	hsa:342346
POLRMT	0.0211446969298805	0.9831302298601592	C0027662	Thyroid	hsa:5442
IFFO2	-0.0211438971547954	0.98313086784572	C0027662	Thyroid	hsa:126917
CMBL	0.020893819630146	0.9833303567699084	C0027662	Thyroid	hsa:134147
TUBGCP5	-0.020873324945569	0.9833467055968674	C0027662	Thyroid	hsa:114791
DNASE1L2	0.0208581015467643	0.9833588494678616	C0027662	Thyroid	hsa:1775
ITPA	0.0207821839437339	0.9834194098239744	C0027662	Thyroid	hsa:3704
C19orf24	-0.0199050069149721	0.9841191509968056	C0027662	Thyroid	hsa:55009
RP11-108M9.3	-0.0193349681794643	0.9845738885641188	C0027662	Thyroid	hsa:112267871
C12orf4	-0.0191490799188613	0.9847221784819556	C0027662	Thyroid	hsa:57102
GFOD1	-0.0189111820975323	0.9849119591129464	C0027662	Thyroid	hsa:54438
COX19	0.01878647133708	0.985011446228838	C0027662	Thyroid	hsa:90639
IFITM1	0.0186937482452776	0.9850854155623416	C0027662	Thyroid	hsa:8519
TPSB2	-0.0184560194611549	0.9852750629689104	C0027662	Thyroid	hsa:64499
PRODH	0.0181125663220882	0.9855490531211972	C0027662	Thyroid	hsa:5625
PHB2	-0.0179307703672596	0.9856940817534214	C0027662	Thyroid	hsa:11331
TRMT44	0.0177660060533003	0.9858255237174826	C0027662	Thyroid	hsa:152992
SMOX	0.0175935933141978	0.9859630676818238	C0027662	Thyroid	hsa:54498
AADACL4	0.0174677483737468	0.986063461988802	C0027662	Thyroid	hsa:343066
ZNF853	0.0174349607430154	0.9860896187498258	C0027662	Thyroid	hsa:54753
TMEM41B	-0.0173903703689575	0.986125191327616	C0027662	Thyroid	hsa:440026
LTB4R2	0.0165622807906537	0.9867858159968032	C0027662	Thyroid	hsa:56413
CDCA3	0.0160124646236534	0.9872244476385756	C0027662	Thyroid	hsa:83461
ATAD2B	0.0156788285821676	0.9874906172661364	C0027662	Thyroid	hsa:54454
DGCR2	0.0156306978315114	0.9875290153435536	C0027662	Thyroid	hsa:9993
IRX2	-0.0155534008517861	0.9875906819138603	C0027662	Thyroid	hsa:153572
USP6	0.0155285702697814	0.98761049145951	C0027662	Thyroid	hsa:9098
MICAL2	-0.0154692481201025	0.9876578180022032	C0027662	Thyroid	hsa:9645
FAM57A	-0.0151406462510014	0.987919973653378	C0027662	Thyroid	hsa:79850
TMPRSS9	0.0151270514950614	0.9879308194571536	C0027662	Thyroid	hsa:360200
COPS7A	-0.0150010544986796	0.988031339109315	C0027662	Thyroid	hsa:50813
HDHD5	0.0141985461646888	0.988671579863114	C0027662	Thyroid	hsa:27440
DCDC2C	0.0141320537905029	0.9887246277794272	C0027662	Thyroid	hsa:728597
KIF1C	-0.0137936404019098	0.9889946162761566	C0027662	Thyroid	hsa:10749
SMIM1	0.0136108570958435	0.9891404425636328	C0027662	Thyroid	hsa:388588
RP11-266K4.9	0.0135818808852108	0.9891635600978596	C0027662	Thyroid	hsa:101927905
MLST8	0.0135347820390767	0.9892011360860934	C0027662	Thyroid	hsa:64223
C21orf91	0.0135048609226942	0.9892250075011212	C0027662	Thyroid	hsa:54149
SH3TC1	0.0132289643430672	0.989445121456448	C0027662	Thyroid	hsa:54436
LINC00470	0.0128529369831085	0.98974512236851	C0027662	Thyroid	hsa:56651
TUBAL3	0.0125836423508433	0.9899599710201394	C0027662	Thyroid	hsa:79861
LINC00702	0.012400825957017	0.9901058260168206	C0027662	Thyroid	hsa:100652988
MFSD12	0.0121695945781148	0.9902903080414804	C0027662	Thyroid	hsa:126321
NLRC3	0.0116046315077502	0.9907410514998246	C0027662	Thyroid	hsa:197358
RNF6	0.011433320572893	0.99087772878174	C0027662	Thyroid	hsa:6049
KLRG1	0.0111221345130814	0.9911260035442184	C0027662	Thyroid	hsa:10219
LAMA1	-0.0110979555174708	0.9911452944009096	C0027662	Thyroid	hsa:284217
INTS1	0.0101218780516175	0.9919240476766572	C0027662	Thyroid	hsa:26173
PKMYT1	-0.0101027777418494	0.9919392867397409	C0027662	Thyroid	hsa:9088
C20orf96	-0.009881147542715	0.9921161132261376	C0027662	Thyroid	hsa:140680
NAP1L4	-0.0092981058981901	0.9925812917564012	C0027662	Thyroid	hsa:4676
CAV3	-0.0092836390648209	0.9925928341212092	C0027662	Thyroid	hsa:859
CACTIN	-0.0086485352367162	0.9930995532834768	C0027662	Thyroid	hsa:58509
C9orf66	0.0085969674749772	0.9931406968748197	C0027662	Thyroid	hsa:157983
POLR2L	-0.008478885211173	0.9932349094560272	C0027662	Thyroid	hsa:5441
MRGPRE	-0.0084327273070812	0.993271736818444	C0027662	Thyroid	hsa:116534
ANKRD33B	0.0077744047157466	0.9937969849943884	C0027662	Thyroid	hsa:651746
GLCCI1	-0.0075368784385809	0.993986497989628	C0027662	Thyroid	hsa:113263
TMEM128	-0.0072305415930739	0.9942309127653708	C0027662	Thyroid	hsa:85013
BOD1L1	0.0069886688840711	0.9944238943877602	C0027662	Thyroid	hsa:259282
ERMP1	-0.0068089305034315	0.994567301453805	C0027662	Thyroid	hsa:79956
PCNA	-0.0067741922102868	0.9945950179623488	C0027662	Thyroid	hsa:5111
SEC13	0.0060960780829191	0.995136063541946	C0027662	Thyroid	hsa:6396
SRD5A1	0.0060788929145693	0.9951497750683872	C0027662	Thyroid	hsa:6715
RIC8A	-0.0058329161181143	0.9953460326751656	C0027662	Thyroid	hsa:60626
GLIS2	-0.005797863416042	0.9953740002120444	C0027662	Thyroid	hsa:84662
AKR7A3	0.0056652082130312	0.9954798420118668	C0027662	Thyroid	hsa:22977
IRF9	0.0056162094697356	0.9955189367306824	C0027662	Thyroid	hsa:10379
INCA1	0.0053050718377752	0.9957671849412728	C0027662	Thyroid	hsa:388324
CHRNE	0.0051844362169504	0.9958634369167212	C0027662	Thyroid	hsa:1145
PDPN	0.0044901878573	0.9964173604722956	C0027662	Thyroid	hsa:10630
FKBP4	0.0043944627977907	0.9964937372657076	C0027662	Thyroid	hsa:2288
TAPBPL	0.0042133266106247	0.9966382616940964	C0027662	Thyroid	hsa:55080
SOX8	0.0039529310246902	0.9968460255793072	C0027662	Thyroid	hsa:30812
CCND2	0.0038508614525198	0.996927464695085	C0027662	Thyroid	hsa:894
DOK7	0.0032004765947482	0.9974463934972936	C0027662	Thyroid	hsa:285489
NDUFS6	0.0029160416368934	0.9976733386966476	C0027662	Thyroid	hsa:4726
CXADR	0.0027547928038984	0.9978019961336247	C0027662	Thyroid	hsa:1525
HOMEZ	0.0024146054858472	0.9980734254345036	C0027662	Thyroid	hsa:57594
SALL2	-0.0023772441782057	0.9981032353594792	C0027662	Thyroid	hsa:6297
MYLK4	0.0022744208243224	0.998185276304096	C0027662	Thyroid	hsa:340156
SPEF1	0.002123165410012	0.9983059603720617	C0027662	Thyroid	hsa:25876
C2CD4C	0.001805175268456	0.9985596793060078	C0027662	Thyroid	hsa:126567
FLT3	0.0007934153545647	0.9993669462047076	C0027662	Thyroid	hsa:2322
RIC3	0.0006376392808505	0.9994912374969236	C0027662	Thyroid	hsa:79608
ITFG2	-0.0005412273598992	0.9995681630667352	C0027662	Thyroid	hsa:55846
RHOB	-0.0003560547193046	0.9997159094426684	C0027662	Thyroid	hsa:388
AC093627.10	-0.0001883016270058	0.9998497570399258	C0027662	Thyroid	hsa:100507642
