gene	disease_id	correlation	tissue	cell	score	prediction_rank
FARSB	C0027662	0.12864359605918907	Thyroid	MCF7	-0.12864359605918907	3437.0
MYOD1	C0027662	0.1286761597244841	Thyroid	MCF7	-0.1286761597244841	3438.0
CASP8	C0027662	0.12867683482540504	Thyroid	MCF7	-0.12867683482540504	3439.0
BCR-ABL_L248R	C0027662	0.12867826981221187	Thyroid	MCF7	-0.12867826981221187	3440.0
ERBB2	C0027662	0.12868833694694126	Thyroid	MCF7	-0.12868833694694126	3441.0
MAP2K4	C0027662	0.12872931612460592	Thyroid	MCF7	-0.12872931612460592	3442.0
MAPK4	C0027662	0.1287364417253456	Thyroid	MCF7	-0.1287364417253456	3443.0
SLC35A4	C0027662	0.12873658063949778	Thyroid	MCF7	-0.12873658063949778	3444.0
PITX1	C0027662	0.1287374140724692	Thyroid	MCF7	-0.1287374140724692	3445.0
RUVBL1	C0027662	0.1287518517410995	Thyroid	MCF7	-0.1287518517410995	3446.0
PIK3IP1	C0027662	0.12877039228309517	Thyroid	MCF7	-0.12877039228309517	3447.0
MAPKAP1	C0027662	0.1287808490558462	Thyroid	MCF7	-0.1287808490558462	3448.0
RNF2	C0027662	0.1287935777827336	Thyroid	MCF7	-0.1287935777827336	3449.0
ZBTB46	C0027662	0.12879538846928817	Thyroid	MCF7	-0.12879538846928817	3450.0
SETMAR	C0027662	0.12879913804917864	Thyroid	MCF7	-0.12879913804917864	3451.0
ATF6B	C0027662	0.12880274617882137	Thyroid	MCF7	-0.12880274617882137	3452.0
SGK2	C0027662	0.12880437162598568	Thyroid	MCF7	-0.12880437162598568	3453.0
ATXN3	C0027662	0.12884697846577442	Thyroid	MCF7	-0.12884697846577442	3454.0
FXR2	C0027662	0.12885447894134794	Thyroid	MCF7	-0.12885447894134794	3455.0
TRIM39	C0027662	0.12885897926335454	Thyroid	MCF7	-0.12885897926335454	3456.0
CNBD1	C0027662	0.12888351241270612	Thyroid	MCF7	-0.12888351241270612	3457.0
ESRRG	C0027662	0.12888663333564254	Thyroid	MCF7	-0.12888663333564254	3458.0
KLHL36	C0027662	0.1289354506906657	Thyroid	MCF7	-0.1289354506906657	3459.0
NR1D2	C0027662	0.12895913204441412	Thyroid	MCF7	-0.12895913204441412	3460.0
ZNF830	C0027662	0.12897138189562918	Thyroid	MCF7	-0.12897138189562918	3461.0
CRYGC	C0027662	0.1289783151899404	Thyroid	MCF7	-0.1289783151899404	3462.0
ANXA1	C0027662	0.12897979427933448	Thyroid	MCF7	-0.12897979427933448	3463.0
MKNK1	C0027662	0.12899419734454742	Thyroid	MCF7	-0.12899419734454742	3464.0
MEF2B	C0027662	0.1290030684696586	Thyroid	MCF7	-0.1290030684696586	3465.0
NEUROG1	C0027662	0.12901592680496643	Thyroid	MCF7	-0.12901592680496643	3466.0
NANOG	C0027662	0.12906341432393975	Thyroid	MCF7	-0.12906341432393975	3467.0
ORMDL1	C0027662	0.12907749719990647	Thyroid	MCF7	-0.12907749719990647	3468.0
NEUROD1	C0027662	0.12908074319024776	Thyroid	MCF7	-0.12908074319024776	3469.0
MEF2C	C0027662	0.1290958792767536	Thyroid	MCF7	-0.1290958792767536	3470.0
MEOX2	C0027662	0.12914536097194396	Thyroid	MCF7	-0.12914536097194396	3471.0
LINC-CTDSP2-1	C0027662	0.12919487786510553	Thyroid	MCF7	-0.12919487786510553	3472.0
ZNF140	C0027662	0.1292143110707662	Thyroid	MCF7	-0.1292143110707662	3473.0
MAST2	C0027662	0.12923920722687698	Thyroid	MCF7	-0.12923920722687698	3474.0
MLLT3	C0027662	0.12923993266611433	Thyroid	MCF7	-0.12923993266611433	3475.0
HCK	C0027662	0.1292942697944096	Thyroid	MCF7	-0.1292942697944096	3476.0
IFIH1-V2	C0027662	0.1293262978295876	Thyroid	MCF7	-0.1293262978295876	3477.0
TP63	C0027662	0.12937560336826937	Thyroid	MCF7	-0.12937560336826937	3478.0
COPS4	C0027662	0.12940016714296287	Thyroid	MCF7	-0.12940016714296287	3479.0
IRF6	C0027662	0.1294038273473096	Thyroid	MCF7	-0.1294038273473096	3480.0
GON4L	C0027662	0.12941063660249152	Thyroid	MCF7	-0.12941063660249152	3481.0
FAM5C	C0027662	0.12941721177911303	Thyroid	MCF7	-0.12941721177911303	3482.0
XK	C0027662	0.12942080138425727	Thyroid	MCF7	-0.12942080138425727	3483.0
ZNF462	C0027662	0.12944931644549895	Thyroid	MCF7	-0.12944931644549895	3484.0
BCR-ABL_Q300H	C0027662	0.12946363601794664	Thyroid	MCF7	-0.12946363601794664	3485.0
RGS7	C0027662	0.1296583101790404	Thyroid	MCF7	-0.1296583101790404	3486.0
AGL	C0027662	0.1296592103018267	Thyroid	MCF7	-0.1296592103018267	3487.0
SERPINB4	C0027662	0.1297205675623313	Thyroid	MCF7	-0.1297205675623313	3488.0
MATK	C0027662	0.1297294184048845	Thyroid	MCF7	-0.1297294184048845	3489.0
ARMC5	C0027662	0.12973266957907426	Thyroid	MCF7	-0.12973266957907426	3490.0
XPA	C0027662	0.12974307914944538	Thyroid	MCF7	-0.12974307914944538	3491.0
AFF4	C0027662	0.12975483413186217	Thyroid	MCF7	-0.12975483413186217	3492.0
NCOA1	C0027662	0.12981957962107238	Thyroid	MCF7	-0.12981957962107238	3493.0
BCR-ABL_E279K	C0027662	0.12984508335690026	Thyroid	MCF7	-0.12984508335690026	3494.0
KBTBD4	C0027662	0.12988923436453537	Thyroid	MCF7	-0.12988923436453537	3495.0
BCR-ABL_V339A	C0027662	0.1299088223340913	Thyroid	MCF7	-0.1299088223340913	3496.0
ZHX1	C0027662	0.12991924766060658	Thyroid	MCF7	-0.12991924766060658	3497.0
ARNT	C0027662	0.12992160230898153	Thyroid	MCF7	-0.12992160230898153	3498.0
DEPTOR	C0027662	0.12996922454817683	Thyroid	MCF7	-0.12996922454817683	3499.0
PIK3R1	C0027662	0.13000803578928855	Thyroid	MCF7	-0.13000803578928855	3500.0
IGHA2	C0027662	0.13002781785568007	Thyroid	MCF7	-0.13002781785568007	3501.0
SNURF	C0027662	0.13003111267843936	Thyroid	MCF7	-0.13003111267843936	3502.0
GALNS	C0027662	0.13005055901340956	Thyroid	MCF7	-0.13005055901340956	3503.0
KCNA3	C0027662	0.13008045261678747	Thyroid	MCF7	-0.13008045261678747	3504.0
RIT2	C0027662	0.13009983520808566	Thyroid	MCF7	-0.13009983520808566	3505.0
HSPA5	C0027662	0.13010297891686395	Thyroid	MCF7	-0.13010297891686395	3506.0
ARHGEF19	C0027662	0.13012365940960002	Thyroid	MCF7	-0.13012365940960002	3507.0
MAP3K9	C0027662	0.13013225044664256	Thyroid	MCF7	-0.13013225044664256	3508.0
ZCCHC11	C0027662	0.13013626580998494	Thyroid	MCF7	-0.13013626580998494	3509.0
BRAF_E586K	C0027662	0.13015008634903746	Thyroid	MCF7	-0.13015008634903746	3510.0
BLNK	C0027662	0.13015345835491177	Thyroid	MCF7	-0.13015345835491177	3511.0
CSF3	C0027662	0.1301890410900396	Thyroid	MCF7	-0.1301890410900396	3512.0
DLX4	C0027662	0.13019170321724616	Thyroid	MCF7	-0.13019170321724616	3513.0
NUAK2	C0027662	0.1301930188567202	Thyroid	MCF7	-0.1301930188567202	3514.0
SLIRP	C0027662	0.13020847349842768	Thyroid	MCF7	-0.13020847349842768	3515.0
ZNF430	C0027662	0.13023883161696248	Thyroid	MCF7	-0.13023883161696248	3516.0
LINC-WNT8B	C0027662	0.13024063737730462	Thyroid	MCF7	-0.13024063737730462	3517.0
RB1	C0027662	0.13026316182401387	Thyroid	MCF7	-0.13026316182401387	3518.0
RCCD1	C0027662	0.1302675801047648	Thyroid	MCF7	-0.1302675801047648	3519.0
FUT2	C0027662	0.13028324489860488	Thyroid	MCF7	-0.13028324489860488	3520.0
CLDN18	C0027662	0.1303183613916289	Thyroid	MCF7	-0.1303183613916289	3521.0
ICAM1	C0027662	0.13032002962547606	Thyroid	MCF7	-0.13032002962547606	3522.0
KLHL18	C0027662	0.13036184101107728	Thyroid	MCF7	-0.13036184101107728	3523.0
HDAC2	C0027662	0.13040321640439256	Thyroid	MCF7	-0.13040321640439256	3524.0
HMBOX1	C0027662	0.1304088742514078	Thyroid	MCF7	-0.1304088742514078	3525.0
IRAK1	C0027662	0.130456013702279	Thyroid	MCF7	-0.130456013702279	3526.0
FAM173B	C0027662	0.1304760076813556	Thyroid	MCF7	-0.1304760076813556	3527.0
HAND2	C0027662	0.1304899819436559	Thyroid	MCF7	-0.1304899819436559	3528.0
ZNF486	C0027662	0.13053948237552182	Thyroid	MCF7	-0.13053948237552182	3529.0
TIMM8A	C0027662	0.13056957674263248	Thyroid	MCF7	-0.13056957674263248	3530.0
BCR-ABL_I352K	C0027662	0.130609907663086	Thyroid	MCF7	-0.130609907663086	3531.0
REG3A	C0027662	0.1306155160679361	Thyroid	MCF7	-0.1306155160679361	3532.0
CRX	C0027662	0.13064216793998829	Thyroid	MCF7	-0.13064216793998829	3533.0
BNIP3	C0027662	0.1306556937735459	Thyroid	MCF7	-0.1306556937735459	3534.0
EGFR_INSNPG	C0027662	0.13066284668962125	Thyroid	MCF7	-0.13066284668962125	3535.0
XLOC_010102	C0027662	0.13070628569715903	Thyroid	MCF7	-0.13070628569715903	3536.0
TNFRSF14	C0027662	0.1307079268148491	Thyroid	MCF7	-0.1307079268148491	3537.0
LSR	C0027662	0.13073414816798135	Thyroid	MCF7	-0.13073414816798135	3538.0
SIRT6	C0027662	0.13075716139468896	Thyroid	MCF7	-0.13075716139468896	3539.0
POFUT1	C0027662	0.13077691399526747	Thyroid	MCF7	-0.13077691399526747	3540.0
CDH9	C0027662	0.130780621255547	Thyroid	MCF7	-0.130780621255547	3541.0
CD58	C0027662	0.13079533751739092	Thyroid	MCF7	-0.13079533751739092	3542.0
A4GALT	C0027662	0.13080345389355352	Thyroid	MCF7	-0.13080345389355352	3543.0
IKZF2	C0027662	0.1308288315501771	Thyroid	MCF7	-0.1308288315501771	3544.0
JMJD5	C0027662	0.13093496058108056	Thyroid	MCF7	-0.13093496058108056	3545.0
TAGAP-A	C0027662	0.13094271858702367	Thyroid	MCF7	-0.13094271858702367	3546.0
ZCCHC6	C0027662	0.13105918407690842	Thyroid	MCF7	-0.13105918407690842	3547.0
SP8	C0027662	0.1310735062064743	Thyroid	MCF7	-0.1310735062064743	3548.0
CTNNB1	C0027662	0.1311120148792395	Thyroid	MCF7	-0.1311120148792395	3549.0
CCDC71	C0027662	0.13114439106481046	Thyroid	MCF7	-0.13114439106481046	3550.0
PLK4	C0027662	0.13118406223166057	Thyroid	MCF7	-0.13118406223166057	3551.0
SYCP1	C0027662	0.1312314603597886	Thyroid	MCF7	-0.1312314603597886	3552.0
JMJD2B	C0027662	0.131246106507509	Thyroid	MCF7	-0.131246106507509	3553.0
CYLD	C0027662	0.13127755688233256	Thyroid	MCF7	-0.13127755688233256	3554.0
ZNF18	C0027662	0.13130996140216622	Thyroid	MCF7	-0.13130996140216622	3555.0
GPS2	C0027662	0.13138041971134462	Thyroid	MCF7	-0.13138041971134462	3556.0
ICK	C0027662	0.13140535077025173	Thyroid	MCF7	-0.13140535077025173	3557.0
ABL1	C0027662	0.13141001735183755	Thyroid	MCF7	-0.13141001735183755	3558.0
SLFN11	C0027662	0.13143535042173415	Thyroid	MCF7	-0.13143535042173415	3559.0
ROS	C0027662	0.1314367809196657	Thyroid	MCF7	-0.1314367809196657	3560.0
GSK3B	C0027662	0.13146617436748453	Thyroid	MCF7	-0.13146617436748453	3561.0
MFAP4	C0027662	0.13151504796181834	Thyroid	MCF7	-0.13151504796181834	3562.0
ELF2	C0027662	0.13151834631813863	Thyroid	MCF7	-0.13151834631813863	3563.0
CAMK1	C0027662	0.13155733814175674	Thyroid	MCF7	-0.13155733814175674	3564.0
NAT10	C0027662	0.1315689852790799	Thyroid	MCF7	-0.1315689852790799	3565.0
MFHAS1	C0027662	0.13161303913349365	Thyroid	MCF7	-0.13161303913349365	3566.0
LRRC45	C0027662	0.13163342254126598	Thyroid	MCF7	-0.13163342254126598	3567.0
ARIH1	C0027662	0.13171602423767537	Thyroid	MCF7	-0.13171602423767537	3568.0
NAA25	C0027662	0.13180068269882006	Thyroid	MCF7	-0.13180068269882006	3569.0
TPM3	C0027662	0.13193416814861758	Thyroid	MCF7	-0.13193416814861758	3570.0
ZNF70	C0027662	0.1319344790922713	Thyroid	MCF7	-0.1319344790922713	3571.0
DUS3L	C0027662	0.1319772411915685	Thyroid	MCF7	-0.1319772411915685	3572.0
HORMAD2	C0027662	0.13199111196878766	Thyroid	MCF7	-0.13199111196878766	3573.0
MCF2L	C0027662	0.13199370170675406	Thyroid	MCF7	-0.13199370170675406	3574.0
ZIC3	C0027662	0.1320326266830203	Thyroid	MCF7	-0.1320326266830203	3575.0
FOXP4	C0027662	0.13214254280993942	Thyroid	MCF7	-0.13214254280993942	3576.0
MAP4K5	C0027662	0.13217718641664067	Thyroid	MCF7	-0.13217718641664067	3577.0
DYRK4	C0027662	0.13218582063282613	Thyroid	MCF7	-0.13218582063282613	3578.0
TRIM38	C0027662	0.13221253637616814	Thyroid	MCF7	-0.13221253637616814	3579.0
LINC-LAMA1-5	C0027662	0.13223576654033442	Thyroid	MCF7	-0.13223576654033442	3580.0
WHSC1L1	C0027662	0.13225656547947284	Thyroid	MCF7	-0.13225656547947284	3581.0
ZNF607	C0027662	0.13226042703521734	Thyroid	MCF7	-0.13226042703521734	3582.0
RGS11	C0027662	0.1323574312999195	Thyroid	MCF7	-0.1323574312999195	3583.0
FBXO42	C0027662	0.13242903843122167	Thyroid	MCF7	-0.13242903843122167	3584.0
MLLT6	C0027662	0.13247973639653798	Thyroid	MCF7	-0.13247973639653798	3585.0
RIPK1	C0027662	0.13250089103945584	Thyroid	MCF7	-0.13250089103945584	3586.0
LOC100507373	C0027662	0.13254128418049238	Thyroid	MCF7	-0.13254128418049238	3587.0
ASS1	C0027662	0.13257059801243198	Thyroid	MCF7	-0.13257059801243198	3588.0
ELK4	C0027662	0.13263971269050256	Thyroid	MCF7	-0.13263971269050256	3589.0
CXXC4	C0027662	0.13265709232130762	Thyroid	MCF7	-0.13265709232130762	3590.0
MAP3K6	C0027662	0.13269678956339936	Thyroid	MCF7	-0.13269678956339936	3591.0
SERPIND1	C0027662	0.13271286523817372	Thyroid	MCF7	-0.13271286523817372	3592.0
DTX3L	C0027662	0.13274024866762957	Thyroid	MCF7	-0.13274024866762957	3593.0
ZNF460	C0027662	0.13277557395487993	Thyroid	MCF7	-0.13277557395487993	3594.0
FBXO28	C0027662	0.13282511314961587	Thyroid	MCF7	-0.13282511314961587	3595.0
MAEL	C0027662	0.1328735293482366	Thyroid	MCF7	-0.1328735293482366	3596.0
NGEF	C0027662	0.1328766032580886	Thyroid	MCF7	-0.1328766032580886	3597.0
CSDC2	C0027662	0.13291095824748667	Thyroid	MCF7	-0.13291095824748667	3598.0
PPP1R10	C0027662	0.13291780186684132	Thyroid	MCF7	-0.13291780186684132	3599.0
GMCL1	C0027662	0.1330467843055948	Thyroid	MCF7	-0.1330467843055948	3600.0
KLF9	C0027662	0.13307906685147175	Thyroid	MCF7	-0.13307906685147175	3601.0
IMPDH2	C0027662	0.13308354367696362	Thyroid	MCF7	-0.13308354367696362	3602.0
IQSEC1	C0027662	0.13315880241293077	Thyroid	MCF7	-0.13315880241293077	3603.0
RNF144A-AS1	C0027662	0.13323984660722132	Thyroid	MCF7	-0.13323984660722132	3604.0
FOXA1	C0027662	0.13328309201666455	Thyroid	MCF7	-0.13328309201666455	3605.0
ZNF521	C0027662	0.13335603218533087	Thyroid	MCF7	-0.13335603218533087	3606.0
CPZ	C0027662	0.13350645648117765	Thyroid	MCF7	-0.13350645648117765	3607.0
MYO3B	C0027662	0.13350711487706268	Thyroid	MCF7	-0.13350711487706268	3608.0
RGR	C0027662	0.1335929928967361	Thyroid	MCF7	-0.1335929928967361	3609.0
HIST1H1E	C0027662	0.1336134778637248	Thyroid	MCF7	-0.1336134778637248	3610.0
MBD4	C0027662	0.13364489592830042	Thyroid	MCF7	-0.13364489592830042	3611.0
TNFRSF13B	C0027662	0.13368603798843548	Thyroid	MCF7	-0.13368603798843548	3612.0
GPR101	C0027662	0.13378999653071222	Thyroid	MCF7	-0.13378999653071222	3613.0
PRKD2	C0027662	0.1338794695097425	Thyroid	MCF7	-0.1338794695097425	3614.0
COQ3	C0027662	0.13391778883880667	Thyroid	MCF7	-0.13391778883880667	3615.0
ITPKB	C0027662	0.13402825755415726	Thyroid	MCF7	-0.13402825755415726	3616.0
EP400	C0027662	0.13404723600675983	Thyroid	MCF7	-0.13404723600675983	3617.0
ECH1	C0027662	0.13410215691062044	Thyroid	MCF7	-0.13410215691062044	3618.0
RAN	C0027662	0.13427162199049414	Thyroid	MCF7	-0.13427162199049414	3619.0
SIRT5	C0027662	0.13429728142200137	Thyroid	MCF7	-0.13429728142200137	3620.0
EIF4EBP3	C0027662	0.1343297292992216	Thyroid	MCF7	-0.1343297292992216	3621.0
FBXW7	C0027662	0.13433916199104246	Thyroid	MCF7	-0.13433916199104246	3622.0
ZNF253	C0027662	0.13438328118611964	Thyroid	MCF7	-0.13438328118611964	3623.0
ADRB2	C0027662	0.13440591898726773	Thyroid	MCF7	-0.13440591898726773	3624.0
IGF2	C0027662	0.1346077948525789	Thyroid	MCF7	-0.1346077948525789	3625.0
KIF14	C0027662	0.13461793046485415	Thyroid	MCF7	-0.13461793046485415	3626.0
CAMKV	C0027662	0.13464591353940913	Thyroid	MCF7	-0.13464591353940913	3627.0
PER1	C0027662	0.1346815088014912	Thyroid	MCF7	-0.1346815088014912	3628.0
GPR161	C0027662	0.13481106864961168	Thyroid	MCF7	-0.13481106864961168	3629.0
ZNF556	C0027662	0.13490233023012743	Thyroid	MCF7	-0.13490233023012743	3630.0
MAP3K12	C0027662	0.13493209743094248	Thyroid	MCF7	-0.13493209743094248	3631.0
SNRNP25	C0027662	0.13505462746700214	Thyroid	MCF7	-0.13505462746700214	3632.0
PIK3CA	C0027662	0.13510005057809993	Thyroid	MCF7	-0.13510005057809993	3633.0
ZNF322A	C0027662	0.13512052702065003	Thyroid	MCF7	-0.13512052702065003	3634.0
ATF7	C0027662	0.13516551358340578	Thyroid	MCF7	-0.13516551358340578	3635.0
KIF2B	C0027662	0.13527419664341722	Thyroid	MCF7	-0.13527419664341722	3636.0
RFWD2	C0027662	0.13553153356922565	Thyroid	MCF7	-0.13553153356922565	3637.0
TIGD4	C0027662	0.13553969354570483	Thyroid	MCF7	-0.13553969354570483	3638.0
ZNF536	C0027662	0.13578680061650217	Thyroid	MCF7	-0.13578680061650217	3639.0
KLHDC1	C0027662	0.1361068667683103	Thyroid	MCF7	-0.1361068667683103	3640.0
ZKSCAN1	C0027662	0.13614613312774848	Thyroid	MCF7	-0.13614613312774848	3641.0
ECSIT	C0027662	0.1362252715366713	Thyroid	MCF7	-0.1362252715366713	3642.0
KLF11	C0027662	0.13644092142048536	Thyroid	MCF7	-0.13644092142048536	3643.0
TBC1D3	C0027662	0.13650316458087686	Thyroid	MCF7	-0.13650316458087686	3644.0
HIST1H2BD	C0027662	0.13658519541562752	Thyroid	MCF7	-0.13658519541562752	3645.0
NFE2L2	C0027662	0.13660533720243873	Thyroid	MCF7	-0.13660533720243873	3646.0
ACAT2	C0027662	0.13691755474681544	Thyroid	MCF7	-0.13691755474681544	3647.0
ZNF69	C0027662	0.13716480327230096	Thyroid	MCF7	-0.13716480327230096	3648.0
FCGR3B	C0027662	0.13741817061703443	Thyroid	MCF7	-0.13741817061703443	3649.0
FRS2	C0027662	0.13743335700442794	Thyroid	MCF7	-0.13743335700442794	3650.0
CERS2	C0027662	0.13755638633978018	Thyroid	MCF7	-0.13755638633978018	3651.0
NUSAP1	C0027662	0.1376009029928379	Thyroid	MCF7	-0.1376009029928379	3652.0
KSR	C0027662	0.13792373523280288	Thyroid	MCF7	-0.13792373523280288	3653.0
XLOC_001605	C0027662	0.1380421377989861	Thyroid	MCF7	-0.1380421377989861	3654.0
CYC1	C0027662	0.13819074569532575	Thyroid	MCF7	-0.13819074569532575	3655.0
UGP2	C0027662	0.13821505940234025	Thyroid	MCF7	-0.13821505940234025	3656.0
DLGAP5	C0027662	0.1382558853543876	Thyroid	MCF7	-0.1382558853543876	3657.0
NEK2	C0027662	0.1382824603173276	Thyroid	MCF7	-0.1382824603173276	3658.0
(FAM83H-AS1_MUT)	C0027662	0.13848954140070324	Thyroid	MCF7	-0.13848954140070324	3659.0
NCBP2-AS2	C0027662	0.13890461147318767	Thyroid	MCF7	-0.13890461147318767	3660.0
MSH2	C0027662	0.13895487644823046	Thyroid	MCF7	-0.13895487644823046	3661.0
MRPS2	C0027662	0.13914378768907443	Thyroid	MCF7	-0.13914378768907443	3662.0
WARS2	C0027662	0.13917217312877717	Thyroid	MCF7	-0.13917217312877717	3663.0
CBLC	C0027662	0.1393084883889334	Thyroid	MCF7	-0.1393084883889334	3664.0
BRAF_G466V	C0027662	0.139424942946201	Thyroid	MCF7	-0.139424942946201	3665.0
GNAI3	C0027662	0.13975937070981892	Thyroid	MCF7	-0.13975937070981892	3666.0
ZFAS1	C0027662	0.13991776052132576	Thyroid	MCF7	-0.13991776052132576	3667.0
EIF4E3	C0027662	0.14022943534887866	Thyroid	MCF7	-0.14022943534887866	3668.0
NDUFAB1	C0027662	0.14043318281309192	Thyroid	MCF7	-0.14043318281309192	3669.0
STXBP1	C0027662	0.14060988733419222	Thyroid	MCF7	-0.14060988733419222	3670.0
PIK3CG	C0027662	0.14107954762988828	Thyroid	MCF7	-0.14107954762988828	3671.0
ZNF738	C0027662	0.14130585371178628	Thyroid	MCF7	-0.14130585371178628	3672.0
SOS2	C0027662	0.14153149980340518	Thyroid	MCF7	-0.14153149980340518	3673.0
UBE3B	C0027662	0.14188689967744117	Thyroid	MCF7	-0.14188689967744117	3674.0
RNASET2	C0027662	0.14231231068610362	Thyroid	MCF7	-0.14231231068610362	3675.0
RAC1	C0027662	0.1424444585419049	Thyroid	MCF7	-0.1424444585419049	3676.0
EIF4EBP1	C0027662	0.1426112775338071	Thyroid	MCF7	-0.1426112775338071	3677.0
DHX8	C0027662	0.14282428532283942	Thyroid	MCF7	-0.14282428532283942	3678.0
MLLT11	C0027662	0.14306043774771016	Thyroid	MCF7	-0.14306043774771016	3679.0
HERPUD1	C0027662	0.14318285975214562	Thyroid	MCF7	-0.14318285975214562	3680.0
GRB7	C0027662	0.14320856550452687	Thyroid	MCF7	-0.14320856550452687	3681.0
NAA50	C0027662	0.14380819863410044	Thyroid	MCF7	-0.14380819863410044	3682.0
EGR3	C0027662	0.14382044728752486	Thyroid	MCF7	-0.14382044728752486	3683.0
SENP5	C0027662	0.14433623815109764	Thyroid	MCF7	-0.14433623815109764	3684.0
PRDM1	C0027662	0.1443438893674951	Thyroid	MCF7	-0.1443438893674951	3685.0
TRIM16	C0027662	0.14439844169937377	Thyroid	MCF7	-0.14439844169937377	3686.0
AK2	C0027662	0.14454265026391833	Thyroid	MCF7	-0.14454265026391833	3687.0
PSMB10	C0027662	0.14487398340837288	Thyroid	MCF7	-0.14487398340837288	3688.0
(G083755)	C0027662	0.1448773973169285	Thyroid	MCF7	-0.1448773973169285	3689.0
IL6R	C0027662	0.14498723731010232	Thyroid	MCF7	-0.14498723731010232	3690.0
PTPN4	C0027662	0.14503129795555725	Thyroid	MCF7	-0.14503129795555725	3691.0
PDIA4	C0027662	0.14557874169471852	Thyroid	MCF7	-0.14557874169471852	3692.0
RRAGC	C0027662	0.14576683860815298	Thyroid	MCF7	-0.14576683860815298	3693.0
ADI1	C0027662	0.14584086834855037	Thyroid	MCF7	-0.14584086834855037	3694.0
ASH2L	C0027662	0.14615024352588268	Thyroid	MCF7	-0.14615024352588268	3695.0
CCRL2	C0027662	0.1463874504316518	Thyroid	MCF7	-0.1463874504316518	3696.0
PNP	C0027662	0.14666949213767821	Thyroid	MCF7	-0.14666949213767821	3697.0
ATP5S	C0027662	0.14667956118614733	Thyroid	MCF7	-0.14667956118614733	3698.0
XLOC_013499	C0027662	0.14674683631488983	Thyroid	MCF7	-0.14674683631488983	3699.0
GNB1	C0027662	0.14697113218902746	Thyroid	MCF7	-0.14697113218902746	3700.0
OXER1	C0027662	0.14714050543581403	Thyroid	MCF7	-0.14714050543581403	3701.0
MAPK12	C0027662	0.14733045617047225	Thyroid	MCF7	-0.14733045617047225	3702.0
GSTT1	C0027662	0.14749040589553375	Thyroid	MCF7	-0.14749040589553375	3703.0
EXOC6	C0027662	0.14759676479528605	Thyroid	MCF7	-0.14759676479528605	3704.0
HSPA8	C0027662	0.147746312415034	Thyroid	MCF7	-0.147746312415034	3705.0
HBE1	C0027662	0.14779690877693819	Thyroid	MCF7	-0.14779690877693819	3706.0
PLAT	C0027662	0.14800016912039882	Thyroid	MCF7	-0.14800016912039882	3707.0
APEX1	C0027662	0.14822012649350425	Thyroid	MCF7	-0.14822012649350425	3708.0
ZNF85	C0027662	0.14873391813027115	Thyroid	MCF7	-0.14873391813027115	3709.0
MMP24-AS1	C0027662	0.14922995987946597	Thyroid	MCF7	-0.14922995987946597	3710.0
NOXA1	C0027662	0.1495938123588707	Thyroid	MCF7	-0.1495938123588707	3711.0
DPYD	C0027662	0.1496020072935873	Thyroid	MCF7	-0.1496020072935873	3712.0
NENF	C0027662	0.14965052810144952	Thyroid	MCF7	-0.14965052810144952	3713.0
LHX9	C0027662	0.14966176251482022	Thyroid	MCF7	-0.14966176251482022	3714.0
XLOC_002133	C0027662	0.1496990843868704	Thyroid	MCF7	-0.1496990843868704	3715.0
XLOC_002736	C0027662	0.1498722080825191	Thyroid	MCF7	-0.1498722080825191	3716.0
(RP11-539I5.1)	C0027662	0.14996032743157894	Thyroid	MCF7	-0.14996032743157894	3717.0
LRRC75A-AS1	C0027662	0.1503613509824886	Thyroid	MCF7	-0.1503613509824886	3718.0
MAPKAPK5	C0027662	0.1508130537070851	Thyroid	MCF7	-0.1508130537070851	3719.0
IL1R2	C0027662	0.15087145621521447	Thyroid	MCF7	-0.15087145621521447	3720.0
RHOD	C0027662	0.1508866417750916	Thyroid	MCF7	-0.1508866417750916	3721.0
DFFA	C0027662	0.1512021018709817	Thyroid	MCF7	-0.1512021018709817	3722.0
GPER	C0027662	0.15129906354558154	Thyroid	MCF7	-0.15129906354558154	3723.0
MAFG	C0027662	0.15175125044992022	Thyroid	MCF7	-0.15175125044992022	3724.0
BAX	C0027662	0.15187557161972443	Thyroid	MCF7	-0.15187557161972443	3725.0
RRM2	C0027662	0.1519755612306699	Thyroid	MCF7	-0.1519755612306699	3726.0
LYPLA1	C0027662	0.15295135035482932	Thyroid	MCF7	-0.15295135035482932	3727.0
MRPL43	C0027662	0.15297728373811315	Thyroid	MCF7	-0.15297728373811315	3728.0
HOXC13-AS	C0027662	0.15319997124440032	Thyroid	MCF7	-0.15319997124440032	3729.0
MIR31HG	C0027662	0.15326576890947274	Thyroid	MCF7	-0.15326576890947274	3730.0
RNF145	C0027662	0.15328062621955385	Thyroid	MCF7	-0.15328062621955385	3731.0
GPR35	C0027662	0.15354792851043242	Thyroid	MCF7	-0.15354792851043242	3732.0
GPR55	C0027662	0.15357022436275125	Thyroid	MCF7	-0.15357022436275125	3733.0
LRSAM1	C0027662	0.15403745023980053	Thyroid	MCF7	-0.15403745023980053	3734.0
(SLC35A4)	C0027662	0.15426447703416113	Thyroid	MCF7	-0.15426447703416113	3735.0
PCGF3	C0027662	0.15435912541954677	Thyroid	MCF7	-0.15435912541954677	3736.0
XLOC_L2_010127	C0027662	0.1544388185584019	Thyroid	MCF7	-0.1544388185584019	3737.0
STK3	C0027662	0.15486951376475155	Thyroid	MCF7	-0.15486951376475155	3738.0
